event_name,event_date,event_location,event_details_url,weight_class,fight_stats_page_url,header_fighter_a_name,header_fighter_a_nickname,header_fighter_a_outcome,header_fighter_b_name,header_fighter_b_nickname,header_fighter_b_outcome,header_winner_name,header_round_detailed,header_time_detailed,header_time_format_detailed,header_referee_detailed,header_finish_details_detailed,fighter_a_per_round_totals_json,fighter_a_per_round_sig_strikes_json,fighter_a_kd,fighter_a_sig_str_landed,fighter_a_sig_str_attempted,fighter_a_sig_str_pct,fighter_a_total_str_landed,fighter_a_total_str_attempted,fighter_a_td_landed,fighter_a_td_attempted,fighter_a_td_pct,fighter_a_sub_att,fighter_a_rev,fighter_a_ctrl_time_seconds,fighter_a_sig_strikes_head_landed,fighter_a_sig_strikes_head_attempted,fighter_a_sig_strikes_body_landed,fighter_a_sig_strikes_body_attempted,fighter_a_sig_strikes_leg_landed,fighter_a_sig_strikes_leg_attempted,fighter_a_sig_strikes_distance_landed,fighter_a_sig_strikes_distance_attempted,fighter_a_sig_strikes_clinch_landed,fighter_a_sig_strikes_clinch_attempted,fighter_a_sig_strikes_ground_landed,fighter_a_sig_strikes_ground_attempted,fighter_b_per_round_totals_json,fighter_b_per_round_sig_strikes_json,fighter_b_kd,fighter_b_sig_str_landed,fighter_b_sig_str_attempted,fighter_b_sig_str_pct,fighter_b_total_str_landed,fighter_b_total_str_attempted,fighter_b_td_landed,fighter_b_td_attempted,fighter_b_td_pct,fighter_b_sub_att,fighter_b_rev,fighter_b_ctrl_time_seconds,fighter_b_sig_strikes_head_landed,fighter_b_sig_strikes_head_attempted,fighter_b_sig_strikes_body_landed,fighter_b_sig_strikes_body_attempted,fighter_b_sig_strikes_leg_landed,fighter_b_sig_strikes_leg_attempted,fighter_b_sig_strikes_distance_landed,fighter_b_sig_strikes_distance_attempted,fighter_b_sig_strikes_clinch_landed,fighter_b_sig_strikes_clinch_attempted,fighter_b_sig_strikes_ground_landed,fighter_b_sig_strikes_ground_attempted,event_date_iso,FightID_generated
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Middleweight,http://ufcstats.com/fight-details/9d8473ae274ed625,Rodolfo Vieira,,W,Armen Petrosyan,"""Superman""",L,Rodolfo Vieira,1,4:48,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Mount,[],[],0,6,11,0.54,14,21,3,3,1.0,1,0,166,4,6,0,2,2,3,6,11,0,0,0,0,[],[],0,9,20,0.45,14,25,0,0,0.0,0,0,0,1,10,1,3,7,7,9,20,0,0,0,0,2024-02-10T00:00:00,9d8473ae274ed625
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Welterweight,http://ufcstats.com/fight-details/246fef4b19c3a7ed,Trevin Giles,,L,Carlos Prates,"""The Nightmare""",W,Carlos Prates,2,4:03,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance,[],[],0,68,102,0.66,70,105,0,2,0.0,0,0,88,25,51,2,2,41,49,67,100,1,2,0,0,[],[],1,37,72,0.51,38,73,0,0,0.0,0,0,0,3,24,18,26,16,22,37,72,0,0,0,0,2024-02-10T00:00:00,246fef4b19c3a7ed
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Lightweight,http://ufcstats.com/fight-details/edf46d6962be7e8d,Bolaji Oki,"""The Zulu Warrior""",W,Timmy Cuamba,"""Twilight""",L,Bolaji Oki,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],0,60,152,0.39,61,157,1,1,1.0,0,0,109,51,139,5,8,4,5,58,145,1,4,1,3,[],[],0,33,94,0.35,35,96,1,6,0.16,0,0,115,20,67,8,14,5,13,26,86,5,6,2,2,2024-02-10T00:00:00,edf46d6962be7e8d
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Women's Strawweight,http://ufcstats.com/fight-details/c3986c1a56a6e94d,Loma Lookboonmee,,W,Bruna Brasil,,L,Loma Lookboonmee,3,5:00,3 Rnd (5-5-5),Jason Herzog,,[],[],0,58,112,0.51,73,131,1,2,0.5,0,0,55,15,52,29,38,14,22,47,98,11,14,0,0,[],[],0,28,63,0.44,52,99,1,2,0.5,0,0,149,9,39,12,16,7,8,22,55,6,8,0,0,2024-02-10T00:00:00,c3986c1a56a6e94d
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Light Heavyweight,http://ufcstats.com/fight-details/dbfd7616dec2b6d5,Devin Clark,"""Brown Bear""",L,Marcin Prachnio,,W,Marcin Prachnio,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,53,127,0.41,53,127,0,2,0.0,0,0,14,36,106,13,16,4,5,49,120,4,7,0,0,[],[],0,101,189,0.53,112,204,1,1,1.0,0,0,44,42,113,37,51,22,25,78,156,23,33,0,0,2024-02-10T00:00:00,dbfd7616dec2b6d5
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Welterweight,http://ufcstats.com/fight-details/08f7a60bd84a6b3c,Max Griffin,"""Pain""",W,Jeremiah Wells,,L,Max Griffin,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],0,26,53,0.49,36,65,1,2,0.5,0,0,100,21,48,4,4,1,1,24,51,2,2,0,0,[],[],0,32,86,0.37,43,97,1,2,0.5,0,0,100,27,76,5,7,0,3,32,85,0,1,0,0,2024-02-10T00:00:00,08f7a60bd84a6b3c
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Light Heavyweight,http://ufcstats.com/fight-details/ad26bf55ff201f4f,Zac Pauga,"""The High Chief""",L,Bogdan Guskov,"""Czarevitch""",W,Bogdan Guskov,1,3:38,3 Rnd (5-5-5),Mike Beltran,Punches to Head At Distance,[],[],0,17,26,0.65,19,28,0,2,0.0,0,0,64,7,13,2,5,8,8,14,22,3,4,0,0,[],[],1,10,29,0.34,25,44,0,0,0.0,0,0,4,10,29,0,0,0,0,10,29,0,0,0,0,2024-02-10T00:00:00,ad26bf55ff201f4f
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Featherweight,http://ufcstats.com/fight-details/478a637045ad49fb,Fernie Garcia,,L,Hyder Amil,"""The Hurricane""",W,Hyder Amil,2,2:12,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,[],[],0,26,79,0.32,31,87,0,0,0.0,0,1,56,22,75,3,3,1,1,25,78,1,1,0,0,[],[],1,79,144,0.54,109,194,1,3,0.33,2,1,140,60,121,14,17,5,6,58,109,3,9,18,26,2024-02-10T00:00:00,478a637045ad49fb
UFC Fight Night: Hermansson vs. Pyfer,"February 10, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/eaea0fc7b76525a8,Bantamweight,http://ufcstats.com/fight-details/6cd542650d886c22,Daniel Marcos,"""Soncora""",L,Aoriqileng,"""The Mongolian Murderer""",L,N/A,2,3:28,3 Rnd (5-5-5),Jason Herzog,Low Blows to Aoriqileng,[],[],0,81,126,0.64,84,129,0,0,0.0,0,0,28,50,84,12,19,19,23,69,113,5,6,7,7,[],[],0,45,95,0.47,45,96,0,0,0.0,0,0,38,26,71,10,12,9,12,43,93,2,2,0,0,2024-02-10T00:00:00,6cd542650d886c22
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Middleweight,http://ufcstats.com/fight-details/767ceb4a0cb43ade,Roman Dolidze,,L,Nassourdine Imavov,"""The Sniper""",W,Nassourdine Imavov,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,[],[],0,34,152,0.22,59,190,0,4,0.0,0,1,611,14,113,8,13,12,26,32,145,2,7,0,0,[],[],1,112,189,0.59,154,248,0,0,0.0,1,0,232,71,132,24,38,17,19,67,129,13,16,32,44,2024-02-03T00:00:00,767ceb4a0cb43ade
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Lightweight,http://ufcstats.com/fight-details/733e675fd7c0052a,Renato Moicano,,W,Drew Dober,,L,Renato Moicano,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,23,42,0.54,142,177,3,6,0.5,0,0,633,20,39,2,2,1,1,10,27,1,2,12,13,[],[],0,23,59,0.38,36,73,1,2,0.5,0,0,62,17,50,4,7,2,2,19,52,1,1,3,6,2024-02-03T00:00:00,733e675fd7c0052a
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Welterweight,http://ufcstats.com/fight-details/af6d56860ba4d259,Randy Brown,"""Rudeboy""",W,Muslim Salikhov,"""King of Kung Fu""",L,Randy Brown,1,3:17,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance,[],[],1,13,46,0.28,13,46,0,0,0.0,0,0,3,6,33,1,5,6,8,12,45,0,0,1,1,[],[],0,10,22,0.45,10,22,0,0,0.0,0,0,0,0,9,1,2,9,11,10,22,0,0,0,0,2024-02-03T00:00:00,af6d56860ba4d259
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Women's Flyweight,http://ufcstats.com/fight-details/7b1882dc76786d77,Viviane Araujo,"""Vivi""",L,Natalia Silva,,W,Natalia Silva,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,26,67,0.38,63,110,1,9,0.11,0,0,361,20,58,1,3,5,6,25,66,1,1,0,0,[],[],0,38,128,0.29,65,157,0,1,0.0,0,0,0,24,103,8,16,6,9,38,128,0,0,0,0,2024-02-03T00:00:00,7b1882dc76786d77
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Middleweight,http://ufcstats.com/fight-details/415ea2520b7ba720,Aliaskhab Khizriev,"""Black Wolf""",L,Makhmud Muradov,,L,N/A,1,0:11,3 Rnd (5-5-5),Herb Dean,Eye Poke by Khizriev,[],[],0,1,2,0.5,1,2,0,0,0.0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,[],[],0,1,1,1.0,1,1,0,0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2024-02-03T00:00:00,415ea2520b7ba720
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Welterweight,http://ufcstats.com/fight-details/330d86bfaa4155fe,Gilbert Urbina,"""The RGV Bad Boy""",L,Charles Radtke,"""Chuck Buffalo""",W,Charles Radtke,1,4:47,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,[],[],0,16,38,0.42,16,38,0,1,0.0,0,0,5,4,17,6,10,6,11,16,38,0,0,0,0,[],[],2,30,47,0.63,33,51,0,0,0.0,0,0,8,23,40,0,0,7,7,27,43,0,0,3,4,2024-02-03T00:00:00,330d86bfaa4155fe
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Women's Strawweight,http://ufcstats.com/fight-details/d4ace70b3661ee6c,Molly McCann,"""Meatball""",W,Diana Belbita,"""The Warrior Princess""",L,Molly McCann,1,4:59,3 Rnd (5-5-5),Kerry Hatley,Armbar From Mount,[],[],0,42,91,0.46,43,92,2,2,1.0,1,0,68,27,71,14,19,1,1,34,76,2,4,6,11,[],[],0,29,77,0.37,29,77,0,0,0.0,0,0,0,9,46,13,23,7,8,24,72,5,5,0,0,2024-02-03T00:00:00,d4ace70b3661ee6c
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Flyweight,http://ufcstats.com/fight-details/ca7d61e167d7789c,Azat Maksum,"""Qazaq""",L,Charles Johnson,"""InnerG""",W,Charles Johnson,3,5:00,3 Rnd (5-5-5),Eric McMahon,,[],[],1,38,163,0.23,40,166,2,7,0.28,1,1,149,25,142,6,11,7,10,36,160,2,3,0,0,[],[],0,76,140,0.54,81,149,2,6,0.33,3,0,47,29,76,20,27,27,37,66,127,7,9,3,4,2024-02-03T00:00:00,ca7d61e167d7789c
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Welterweight,http://ufcstats.com/fight-details/4cff9aeef3ac75c1,Themba Gorimbo,"""The Answer""",W,Pete Rodriguez,"""Dead Game""",L,Themba Gorimbo,1,0:32,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,[],[],1,12,18,0.66,12,18,0,1,0.0,0,0,5,10,16,1,1,1,1,3,6,2,2,7,10,[],[],0,0,5,0.0,0,5,0,0,0.0,0,0,0,0,3,0,1,0,1,0,5,0,0,0,0,2024-02-03T00:00:00,4cff9aeef3ac75c1
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Featherweight,http://ufcstats.com/fight-details/e1930496b33fa636,JeongYeong Lee,"""Korean Tiger""",W,Blake Bilder,"""El Animal""",L,JeongYeong Lee,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,49,82,0.59,75,121,2,3,0.66,0,0,269,33,62,14,18,2,2,21,40,11,11,17,31,[],[],0,19,54,0.35,36,77,0,3,0.0,0,0,318,3,27,2,5,14,22,8,40,10,13,1,1,2024-02-03T00:00:00,e1930496b33fa636
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Women's Flyweight,http://ufcstats.com/fight-details/c28d40498150de90,Luana Carolina,"""Dread""",W,Julija Stoliarenko,,L,Luana Carolina,3,4:52,3 Rnd (5-5-5),Eric McMahon,Punches to Head From Side Control,[],[],0,66,136,0.48,138,230,2,3,0.66,0,0,327,41,96,15,26,10,14,28,75,13,20,25,41,[],[],0,16,59,0.27,21,68,1,5,0.2,3,0,227,7,40,6,10,3,9,11,51,5,8,0,0,2024-02-03T00:00:00,c28d40498150de90
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Lightweight,http://ufcstats.com/fight-details/e396c509fb47b037,Landon Quinones,"""The Lone Wolf""",L,MarQuel Mederos,,W,MarQuel Mederos,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,[],[],0,55,149,0.36,78,176,1,3,0.33,0,0,124,41,115,11,26,3,8,54,145,1,4,0,0,[],[],0,60,146,0.41,74,165,0,5,0.0,0,0,253,28,103,18,26,14,17,55,141,5,5,0,0,2024-02-03T00:00:00,e396c509fb47b037
UFC Fight Night: Dolidze vs. Imavov,"February 03, 2024","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/cce79e827569f26e,Heavyweight,http://ufcstats.com/fight-details/df9847839c73a678,Thomas Petersen,"""The Train""",L,Jamal Pogues,,W,Jamal Pogues,3,5:00,3 Rnd (5-5-5),Eric McMahon,,[],[],0,58,86,0.67,116,153,1,6,0.16,0,0,167,26,50,30,34,2,2,54,81,4,5,0,0,[],[],0,65,124,0.52,66,125,0,0,0.0,0,0,4,43,94,15,23,7,7,56,111,9,13,0,0,2024-02-03T00:00:00,df9847839c73a678
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Welterweight,http://ufcstats.com/fight-details/3fa8ee3fdc04fe36,Leon Edwards,"""Rocky""",W,Colby Covington,"""Chaos""",L,Leon Edwards,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,[],[],0,57,108,0.52,65,116,2,3,0.66,2,1,87,21,62,14,21,22,25,56,107,0,0,1,1,[],[],0,44,126,0.34,109,194,2,10,0.2,0,0,304,20,86,7,12,17,28,44,125,0,1,0,0,2023-12-16T00:00:00,3fa8ee3fdc04fe36
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Flyweight,http://ufcstats.com/fight-details/4896b36f1333d25c,Alexandre Pantoja,"""The Cannibal""",W,Brandon Royval,"""Raw Dawg""",L,Alexandre Pantoja,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,,[],[],0,95,156,0.6,126,195,8,14,0.57,1,0,951,49,101,22,30,24,25,74,130,5,6,16,20,[],[],0,111,204,0.54,281,390,0,1,0.0,0,2,47,102,193,7,9,2,2,91,177,5,6,15,21,2023-12-16T00:00:00,4896b36f1333d25c
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Welterweight,http://ufcstats.com/fight-details/1efc813ccd7a5aba,Shavkat Rakhmonov,"""Nomad""",W,Stephen Thompson,"""Wonderboy""",L,Shavkat Rakhmonov,2,4:56,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,[],[],0,28,36,0.77,73,88,1,5,0.2,2,0,465,24,31,4,5,0,0,5,8,10,15,13,13,[],[],0,16,25,0.64,26,37,0,0,0.0,0,0,0,6,15,7,7,3,3,13,22,1,1,2,2,2023-12-16T00:00:00,1efc813ccd7a5aba
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Lightweight,http://ufcstats.com/fight-details/ac8628d945a78b03,Tony Ferguson,"""El Cucuy""",L,Paddy Pimblett,"""The Baddy""",W,Paddy Pimblett,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,62,105,0.59,90,134,0,0,0.0,0,0,0,35,66,23,35,4,4,51,91,0,0,11,14,[],[],1,106,165,0.64,151,217,1,4,0.25,0,0,533,73,127,13,17,20,21,66,109,0,0,40,56,2023-12-16T00:00:00,ac8628d945a78b03
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Featherweight,http://ufcstats.com/fight-details/3b21a9f48bac4a44,Josh Emmett,"""CC0""",W,Bryce Mitchell,"""Thug Nasty""",L,Josh Emmett,1,1:57,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,[],[],1,2,10,0.2,2,10,0,0,0.0,0,0,0,1,4,1,5,0,1,2,10,0,0,0,0,[],[],0,0,3,0.0,0,3,0,0,0.0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2023-12-16T00:00:00,3b21a9f48bac4a44
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Light Heavyweight,http://ufcstats.com/fight-details/521a0e016878d174,Alonzo Menifield,"""Atomic""",W,Dustin Jacoby,"""The Hanyak""",L,Alonzo Menifield,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],1,68,117,0.58,95,145,1,2,0.5,0,0,123,58,104,2,4,8,9,51,94,14,20,3,3,[],[],0,93,150,0.62,113,171,0,0,0.0,0,0,128,69,122,15,18,9,10,78,135,15,15,0,0,2023-12-16T00:00:00,521a0e016878d174
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Women's Bantamweight,http://ufcstats.com/fight-details/609d994bfe440ec3,Irene Aldana,,W,Karol Rosa,,L,Irene Aldana,3,5:00,3 Rnd (5-5-5),Jason Herzog,,[],[],0,145,308,0.47,145,308,0,0,0.0,0,0,0,122,276,20,28,3,4,145,308,0,0,0,0,[],[],0,204,350,0.58,204,350,0,1,0.0,0,0,0,103,237,6,11,95,102,204,349,0,1,0,0,2023-12-16T00:00:00,609d994bfe440ec3
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Bantamweight,http://ufcstats.com/fight-details/f8a8871d167fc929,Cody Garbrandt,"""No Love""",W,Brian Kelleher,"""Boom""",L,Cody Garbrandt,1,3:42,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,[],[],1,20,41,0.48,21,42,0,0,0.0,0,0,19,16,37,2,2,2,2,16,35,4,6,0,0,[],[],0,17,25,0.68,21,29,0,1,0.0,0,0,36,9,13,1,3,7,9,17,24,0,1,0,0,2023-12-16T00:00:00,f8a8871d167fc929
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Women's Flyweight,http://ufcstats.com/fight-details/c442899c21d58779,Casey O'Neill,"""King""",L,Ariane da Silva,"""Queen of Violence""",W,Ariane da Silva,2,1:18,3 Rnd (5-5-5),Mark Smith,Armbar On Ground,[],[],0,31,74,0.41,32,75,0,2,0.0,0,0,20,17,57,3,3,11,14,29,72,2,2,0,0,[],[],0,64,127,0.5,86,152,1,1,1.0,1,0,58,45,106,16,18,3,3,37,95,9,11,18,21,2023-12-16T00:00:00,c442899c21d58779
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Flyweight,http://ufcstats.com/fight-details/4ec249e549309b16,Tagir Ulanbekov,,W,Cody Durden,"""Custom Made""",L,Tagir Ulanbekov,2,4:25,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,[],[],1,24,41,0.58,45,63,2,2,1.0,5,1,363,19,35,4,5,1,1,15,32,5,5,4,4,[],[],0,32,43,0.74,55,67,0,0,0.0,0,0,36,22,31,3,3,7,9,24,34,3,4,5,5,2023-12-16T00:00:00,4ec249e549309b16
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Featherweight,http://ufcstats.com/fight-details/abb6e2169ba580d2,Andre Fili,"""Touchy""",W,Lucas Almeida,,L,Andre Fili,1,3:32,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,[],[],1,20,36,0.55,25,42,0,0,0.0,0,0,15,16,29,3,6,1,1,8,21,0,0,12,15,[],[],0,10,25,0.4,10,25,0,0,0.0,0,0,0,1,11,0,1,9,13,10,25,0,0,0,0,2023-12-16T00:00:00,abb6e2169ba580d2
UFC 296: Edwards vs. Covington,"December 16, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a8e8587a06e73c87,Heavyweight,http://ufcstats.com/fight-details/fce6522f42b48f18,Martin Buday,"""Badys""",L,Shamil Gaziev,,W,Shamil Gaziev,2,0:56,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,[],[],0,8,20,0.4,13,26,0,2,0.0,0,0,20,8,19,0,1,0,0,8,17,0,3,0,0,[],[],0,49,98,0.5,60,114,0,0,0.0,0,0,138,35,79,14,19,0,0,35,73,5,10,9,15,2023-12-16T00:00:00,fce6522f42b48f18
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Bantamweight,http://ufcstats.com/fight-details/f9ec8bedc15ece93,Song Yadong,"""Kung Fu Kid""",W,Chris Gutierrez,"""El Guapo""",L,Song Yadong,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,[],[],0,77,165,0.46,160,283,2,3,0.66,0,0,661,35,100,12,20,30,45,49,127,4,6,24,32,[],[],0,87,145,0.6,105,165,0,2,0.0,0,0,0,8,39,3,15,76,91,87,145,0,0,0,0,2023-12-09T00:00:00,f9ec8bedc15ece93
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Light Heavyweight,http://ufcstats.com/fight-details/91093a019d32af2e,Anthony Smith,"""Lionheart""",L,Khalil Rountree Jr.,,W,Khalil Rountree Jr.,3,0:56,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,[],[],0,47,84,0.55,52,89,0,2,0.0,0,0,11,27,62,14,16,6,6,46,83,1,1,0,0,[],[],1,53,114,0.46,56,118,0,0,0.0,0,0,58,33,94,14,14,6,6,51,109,1,3,1,2,2023-12-09T00:00:00,91093a019d32af2e
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Lightweight,http://ufcstats.com/fight-details/acc57a9c114b694a,Nasrat Haqparast,,W,Jamie Mullarkey,,L,Nasrat Haqparast,1,1:44,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance,[],[],2,16,29,0.55,18,31,0,0,0.0,0,0,5,14,27,2,2,0,0,4,13,6,8,6,8,[],[],0,8,23,0.34,8,23,0,0,0.0,0,0,0,3,16,2,4,3,3,8,23,0,0,0,0,2023-12-09T00:00:00,acc57a9c114b694a
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Bantamweight,http://ufcstats.com/fight-details/fbedeb4e4b019b94,Tim Elliott,,W,Sumudaerji,"""The Tibetan Eagle""",L,Tim Elliott,1,4:02,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Side Control,[],[],0,10,21,0.47,26,37,1,3,0.33,1,0,125,6,13,0,1,4,7,8,18,2,2,0,1,[],[],0,10,25,0.4,10,25,0,0,0.0,0,0,0,6,19,3,4,1,2,10,25,0,0,0,0,2023-12-09T00:00:00,fbedeb4e4b019b94
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Middleweight,http://ufcstats.com/fight-details/1afc4f372a125c74,JunYong Park,"""The Iron Turtle""",L,Andre Muniz,"""Sergipano""",W,Andre Muniz,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,[],[],0,27,60,0.45,52,96,0,0,0.0,0,2,178,21,54,3,3,3,3,11,25,0,0,16,35,[],[],0,14,30,0.46,35,60,11,14,0.78,0,1,574,10,25,3,4,1,1,13,29,0,0,1,1,2023-12-09T00:00:00,1afc4f372a125c74
UFC Fight Night: Song vs. Gutierrez,"December 09, 2023","Las Vegas, Nevada, USA",http://ufcstats.com/event-details/5ef0088c1b19beeb,Welterweight,http://ufcstats.com/fight-details/3adab28c5c6a9254,Song Kenan,"""The Assassin""",L,Kevin Jousset,"""Air""",W,Kevin Jousset,3,5:00,3 Rnd (5-5-5),Mark Smith,,[],[],0,62,156,0.39,88,188,0,1,0.0,0,0,0,43,128,8,10,11,18,55,145,7,11,0,0,[],[],0,134,235,0.57,158,263,1,2,0.5,0,0,86,78,171,15,20,41,44,121,219,13,16,0,0,2023-12-09T00:00:00,3adab28c5c6a9254
